date,weekday,month,scheduled_departure,hour,origin,destination,train_type,weather,construction_work,is_rush_hour,is_weekend,delay_minutes,is_delayed
2023-08-07,Monday,8,2023-08-07 13:07,13,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,4.0,False
2023-08-07,Monday,8,2023-08-07 14:46,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.6,False
2023-08-07,Monday,8,2023-08-07 15:53,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,5.4,True
2023-08-07,Monday,8,2023-08-07 16:47,16,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,4.0,False
2023-08-07,Monday,8,2023-08-07 16:56,16,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,False,False,1.3,False
2023-08-07,Monday,8,2023-08-07 17:12,17,Cologne Hbf,Bonn Hbf,RE,clear,True,True,False,2.1,False
2023-08-07,Monday,8,2023-08-07 17:38,17,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,True,False,9.1,True
2023-08-07,Monday,8,2023-08-07 18:08,18,Hamburg Hbf,Hannover Hbf,IC,rain,False,True,False,4.5,False
2023-08-07,Monday,8,2023-08-07 20:24,20,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,False,False,4.6,False
2023-08-07,Monday,8,2023-08-07 20:54,20,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,0.7,False
2023-08-07,Monday,8,2023-08-07 21:31,21,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.4,False
2023-08-08,Tuesday,8,2023-08-08 06:43,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,False,False,1.6,False
2023-08-08,Tuesday,8,2023-08-08 07:50,7,Munich Hbf,Augsburg Hbf,RE,rain,False,True,False,6.1,True
2023-08-08,Tuesday,8,2023-08-08 08:01,8,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,5.2,True
2023-08-08,Tuesday,8,2023-08-08 08:13,8,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,3.0,False
2023-08-08,Tuesday,8,2023-08-08 08:19,8,Cologne Hbf,Bonn Hbf,RE,storm,False,True,False,4.2,False
2023-08-08,Tuesday,8,2023-08-08 09:31,9,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,0.4,False
2023-08-08,Tuesday,8,2023-08-08 10:43,10,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.4,False
2023-08-08,Tuesday,8,2023-08-08 13:48,13,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,9.9,True
2023-08-08,Tuesday,8,2023-08-08 17:16,17,Hamburg Hbf,Hannover Hbf,IC,rain,False,True,False,1.3,False
2023-08-08,Tuesday,8,2023-08-08 20:38,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,0.8,False
2023-08-09,Wednesday,8,2023-08-09 07:27,7,Hamburg Hbf,Hannover Hbf,IC,clear,True,True,False,3.1,False
2023-08-09,Wednesday,8,2023-08-09 08:03,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,False,5.0,False
2023-08-09,Wednesday,8,2023-08-09 08:25,8,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,True,True,False,2.3,False
2023-08-09,Wednesday,8,2023-08-09 13:23,13,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,0.7,False
2023-08-09,Wednesday,8,2023-08-09 15:39,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.4,False
2023-08-09,Wednesday,8,2023-08-09 16:15,16,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,1.9,False
2023-08-09,Wednesday,8,2023-08-09 17:09,17,Hamburg Hbf,Hannover Hbf,IC,clear,False,True,False,3.1,False
2023-08-10,Thursday,8,2023-08-10 07:21,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,1.3,False
2023-08-10,Thursday,8,2023-08-10 07:22,7,Berlin Hbf,Hamburg Hbf,ICE,clear,True,True,False,8.3,True
2023-08-10,Thursday,8,2023-08-10 07:59,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,5.3,True
2023-08-10,Thursday,8,2023-08-10 12:37,12,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,False,7.7,True
2023-08-10,Thursday,8,2023-08-10 14:31,14,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,7.8,True
2023-08-10,Thursday,8,2023-08-10 17:30,17,Hamburg Hbf,Hannover Hbf,IC,rain,True,True,False,3.8,False
2023-08-11,Friday,8,2023-08-11 06:16,6,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,1.4,False
2023-08-11,Friday,8,2023-08-11 06:33,6,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,5.9,True
2023-08-11,Friday,8,2023-08-11 09:01,9,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,6.1,True
2023-08-11,Friday,8,2023-08-11 13:36,13,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,4.5,False
2023-08-11,Friday,8,2023-08-11 13:42,13,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.1,False
2023-08-11,Friday,8,2023-08-11 16:04,16,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,1.5,False
2023-08-11,Friday,8,2023-08-11 17:05,17,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,3.3,False
2023-08-11,Friday,8,2023-08-11 18:00,18,Berlin Hbf,Hamburg Hbf,ICE,clear,True,True,False,3.4,False
2023-08-11,Friday,8,2023-08-11 19:38,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,5.1,True
2023-08-11,Friday,8,2023-08-11 20:38,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,2.5,False
2023-08-12,Saturday,8,2023-08-12 06:43,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,False,True,4.0,False
2023-08-12,Saturday,8,2023-08-12 07:14,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,True,1.3,False
2023-08-12,Saturday,8,2023-08-12 07:22,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,True,0.3,False
2023-08-12,Saturday,8,2023-08-12 07:24,7,Cologne Hbf,Bonn Hbf,RE,rain,False,True,True,3.3,False
2023-08-12,Saturday,8,2023-08-12 07:44,7,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,True,True,True,15.1,True
2023-08-12,Saturday,8,2023-08-12 08:10,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,True,1.9,False
2023-08-12,Saturday,8,2023-08-12 08:43,8,Munich Hbf,Augsburg Hbf,RE,rain,False,True,True,0.7,False
2023-08-12,Saturday,8,2023-08-12 10:49,10,Munich Hbf,Augsburg Hbf,RE,clear,False,False,True,2.1,False
2023-08-12,Saturday,8,2023-08-12 11:06,11,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,7.7,True
2023-08-12,Saturday,8,2023-08-12 11:43,11,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,True,2.4,False
2023-08-12,Saturday,8,2023-08-12 17:50,17,Leipzig Hbf,Dresden Hbf,RE,clear,True,True,True,3.6,False
2023-08-12,Saturday,8,2023-08-12 18:00,18,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,True,0.6,False
2023-08-13,Sunday,8,2023-08-13 11:34,11,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,False,True,2.6,False
2023-08-13,Sunday,8,2023-08-13 12:26,12,Munich Hbf,Augsburg Hbf,RE,storm,True,False,True,6.5,True
2023-08-13,Sunday,8,2023-08-13 12:48,12,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,True,3.1,False
2023-08-13,Sunday,8,2023-08-13 14:53,14,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,0.6,False
2023-08-13,Sunday,8,2023-08-13 15:25,15,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,True,3.1,False
2023-08-13,Sunday,8,2023-08-13 15:45,15,Cologne Hbf,Bonn Hbf,RE,storm,False,False,True,1.7,False
2023-08-13,Sunday,8,2023-08-13 15:46,15,Cologne Hbf,Berlin Hbf,ICE,clear,True,False,True,1.9,False
2023-08-13,Sunday,8,2023-08-13 16:34,16,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,True,False,True,8.3,True
2023-08-13,Sunday,8,2023-08-13 18:46,18,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,True,3.4,False
2023-08-14,Monday,8,2023-08-14 08:12,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,True,True,False,12.2,True
2023-08-14,Monday,8,2023-08-14 08:14,8,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,2.1,False
2023-08-14,Monday,8,2023-08-14 10:10,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,2.0,False
2023-08-14,Monday,8,2023-08-14 13:50,13,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,False,5.3,True
2023-08-14,Monday,8,2023-08-14 15:05,15,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.1,False
2023-08-14,Monday,8,2023-08-14 16:00,16,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,2.8,False
2023-08-14,Monday,8,2023-08-14 17:13,17,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,2.8,False
2023-08-14,Monday,8,2023-08-14 17:40,17,Munich Hbf,Augsburg Hbf,RE,clear,True,True,False,2.6,False
2023-08-14,Monday,8,2023-08-14 18:13,18,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,True,False,5.9,True
2023-08-14,Monday,8,2023-08-14 19:34,19,Cologne Hbf,Berlin Hbf,ICE,rain,False,True,False,6.0,True
2023-08-14,Monday,8,2023-08-14 21:51,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,2.4,False
2023-08-14,Monday,8,2023-08-14 22:00,22,Cologne Hbf,Bonn Hbf,RE,rain,False,False,False,3.4,False
2023-08-15,Tuesday,8,2023-08-15 05:06,5,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,2.6,False
2023-08-15,Tuesday,8,2023-08-15 05:46,5,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,8.6,True
2023-08-15,Tuesday,8,2023-08-15 08:41,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,3.0,False
2023-08-15,Tuesday,8,2023-08-15 12:28,12,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,1.5,False
2023-08-15,Tuesday,8,2023-08-15 14:20,14,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,2.6,False
2023-08-15,Tuesday,8,2023-08-15 17:56,17,Cologne Hbf,Bonn Hbf,RE,clear,True,True,False,3.8,False
2023-08-15,Tuesday,8,2023-08-15 19:55,19,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,0.5,False
2023-08-16,Wednesday,8,2023-08-16 09:01,9,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,4.4,False
2023-08-16,Wednesday,8,2023-08-16 10:26,10,Berlin Hbf,Hamburg Hbf,ICE,clear,False,False,False,3.4,False
2023-08-16,Wednesday,8,2023-08-16 11:30,11,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,5.6,True
2023-08-16,Wednesday,8,2023-08-16 12:35,12,Leipzig Hbf,Dresden Hbf,RE,rain,False,False,False,6.5,True
2023-08-16,Wednesday,8,2023-08-16 15:39,15,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.0,False
2023-08-16,Wednesday,8,2023-08-16 16:55,16,Leipzig Hbf,Dresden Hbf,RE,rain,True,False,False,4.9,False
2023-08-16,Wednesday,8,2023-08-16 17:31,17,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,2.0,False
2023-08-16,Wednesday,8,2023-08-16 21:52,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,False,False,3.0,False
2023-08-17,Thursday,8,2023-08-17 05:40,5,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,True,False,False,5.5,True
2023-08-17,Thursday,8,2023-08-17 07:44,7,Munich Hbf,Augsburg Hbf,RE,storm,False,True,False,2.6,False
2023-08-17,Thursday,8,2023-08-17 07:46,7,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,7.5,True
2023-08-17,Thursday,8,2023-08-17 08:54,8,Berlin Hbf,Hamburg Hbf,ICE,storm,False,True,False,8.2,True
2023-08-17,Thursday,8,2023-08-17 09:16,9,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,False,False,4.2,False
2023-08-17,Thursday,8,2023-08-17 12:00,12,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,False,3.5,False
2023-08-17,Thursday,8,2023-08-17 15:08,15,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,8.0,True
2023-08-17,Thursday,8,2023-08-17 16:38,16,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,3.9,False
2023-08-17,Thursday,8,2023-08-17 18:32,18,Cologne Hbf,Bonn Hbf,RE,clear,False,True,False,1.8,False
2023-08-17,Thursday,8,2023-08-17 18:54,18,Cologne Hbf,Berlin Hbf,ICE,storm,False,True,False,14.9,True
2023-08-17,Thursday,8,2023-08-17 19:33,19,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,True,False,10.2,True
2023-08-17,Thursday,8,2023-08-17 20:53,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,2.9,False
2023-08-18,Friday,8,2023-08-18 05:37,5,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,7.8,True
2023-08-18,Friday,8,2023-08-18 09:07,9,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,1.5,False
2023-08-18,Friday,8,2023-08-18 09:20,9,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,7.6,True
2023-08-18,Friday,8,2023-08-18 09:28,9,Leipzig Hbf,Dresden Hbf,RE,clear,True,False,False,3.8,False
2023-08-18,Friday,8,2023-08-18 10:14,10,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,False,4.9,False
2023-08-18,Friday,8,2023-08-18 12:43,12,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,3.8,False
2023-08-18,Friday,8,2023-08-18 14:44,14,Berlin Hbf,Hamburg Hbf,ICE,storm,False,False,False,9.1,True
2023-08-18,Friday,8,2023-08-18 15:41,15,Munich Hbf,Augsburg Hbf,RE,rain,False,False,False,1.6,False
2023-08-18,Friday,8,2023-08-18 16:09,16,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,False,1.0,False
2023-08-18,Friday,8,2023-08-18 17:15,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,True,False,1.2,False
2023-08-18,Friday,8,2023-08-18 17:22,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,True,False,1.1,False
2023-08-18,Friday,8,2023-08-18 17:58,17,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,9.9,True
2023-08-18,Friday,8,2023-08-18 19:05,19,Hamburg Hbf,Hannover Hbf,IC,rain,False,True,False,9.3,True
2023-08-19,Saturday,8,2023-08-19 08:33,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,True,5.4,True
2023-08-19,Saturday,8,2023-08-19 09:21,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,True,2.0,False
2023-08-19,Saturday,8,2023-08-19 11:24,11,Munich Hbf,Augsburg Hbf,RE,clear,True,False,True,0.5,False
2023-08-19,Saturday,8,2023-08-19 12:12,12,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,0.4,False
2023-08-19,Saturday,8,2023-08-19 13:48,13,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,True,1.8,False
2023-08-19,Saturday,8,2023-08-19 17:12,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,True,True,6.5,True
2023-08-19,Saturday,8,2023-08-19 18:11,18,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,True,4.6,False
2023-08-20,Sunday,8,2023-08-20 05:53,5,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,False,True,4.8,False
2023-08-20,Sunday,8,2023-08-20 07:26,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,True,3.9,False
2023-08-20,Sunday,8,2023-08-20 08:54,8,Hamburg Hbf,Hannover Hbf,IC,clear,False,True,True,2.4,False
2023-08-20,Sunday,8,2023-08-20 09:01,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,False,True,40.7,True
2023-08-20,Sunday,8,2023-08-20 10:32,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,True,7.4,True
2023-08-20,Sunday,8,2023-08-20 12:41,12,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,True,1.6,False
2023-08-20,Sunday,8,2023-08-20 13:39,13,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,3.3,False
2023-08-20,Sunday,8,2023-08-20 17:14,17,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,True,True,0.3,False
2023-08-20,Sunday,8,2023-08-20 21:11,21,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,True,2.6,False
2023-08-20,Sunday,8,2023-08-20 22:00,22,Berlin Hbf,Potsdam Hbf,S-Bahn,clear,False,False,True,2.7,False
2023-08-20,Sunday,8,2023-08-20 22:23,22,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,17.5,True
2023-08-21,Monday,8,2023-08-21 05:28,5,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,3.1,False
2023-08-21,Monday,8,2023-08-21 08:09,8,Cologne Hbf,Berlin Hbf,ICE,storm,False,True,False,8.1,True
2023-08-21,Monday,8,2023-08-21 08:14,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,0.8,False
2023-08-21,Monday,8,2023-08-21 08:28,8,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,1.8,False
2023-08-21,Monday,8,2023-08-21 09:36,9,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,2.2,False
2023-08-21,Monday,8,2023-08-21 10:57,10,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.4,False
2023-08-21,Monday,8,2023-08-21 15:07,15,Hamburg Hbf,Hannover Hbf,IC,storm,False,False,False,2.1,False
2023-08-21,Monday,8,2023-08-21 16:41,16,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,False,2.8,False
2023-08-21,Monday,8,2023-08-21 17:09,17,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,True,False,4.2,False
2023-08-21,Monday,8,2023-08-21 18:14,18,Berlin Hbf,Hamburg Hbf,ICE,rain,True,True,False,12.7,True
2023-08-21,Monday,8,2023-08-21 18:47,18,Munich Hbf,Augsburg Hbf,RE,storm,False,True,False,2.7,False
2023-08-21,Monday,8,2023-08-21 20:50,20,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,3.2,False
2023-08-21,Monday,8,2023-08-21 21:43,21,Berlin Hbf,Potsdam Hbf,S-Bahn,rain,False,False,False,1.3,False
2023-08-21,Monday,8,2023-08-21 22:28,22,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,12.3,True
2023-08-22,Tuesday,8,2023-08-22 07:23,7,Cologne Hbf,Bonn Hbf,RE,storm,False,True,False,8.4,True
2023-08-22,Tuesday,8,2023-08-22 07:38,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,True,True,False,0.3,False
2023-08-22,Tuesday,8,2023-08-22 08:14,8,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,8.8,True
2023-08-22,Tuesday,8,2023-08-22 11:06,11,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,2.1,False
2023-08-22,Tuesday,8,2023-08-22 12:39,12,Munich Hbf,Frankfurt(Main) Hbf,ICE,storm,False,False,False,6.6,True
2023-08-22,Tuesday,8,2023-08-22 13:10,13,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,5.4,True
2023-08-22,Tuesday,8,2023-08-22 13:47,13,Cologne Hbf,Bonn Hbf,RE,clear,False,False,False,0.6,False
2023-08-22,Tuesday,8,2023-08-22 14:20,14,Cologne Hbf,Berlin Hbf,ICE,rain,False,False,False,4.0,False
2023-08-22,Tuesday,8,2023-08-22 16:27,16,Hamburg Hbf,Hannover Hbf,IC,rain,False,False,False,4.3,False
2023-08-22,Tuesday,8,2023-08-22 16:54,16,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.2,False
2023-08-22,Tuesday,8,2023-08-22 17:27,17,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,False,True,False,0.3,False
2023-08-22,Tuesday,8,2023-08-22 17:48,17,Cologne Hbf,Berlin Hbf,ICE,clear,False,True,False,7.0,True
2023-08-22,Tuesday,8,2023-08-22 19:30,19,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,2.2,False
2023-08-22,Tuesday,8,2023-08-22 19:50,19,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,3.9,False
2023-08-22,Tuesday,8,2023-08-22 20:40,20,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,storm,False,False,False,9.3,True
2023-08-23,Wednesday,8,2023-08-23 06:49,6,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,True,False,False,7.6,True
2023-08-23,Wednesday,8,2023-08-23 07:45,7,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,True,False,2.0,False
2023-08-23,Wednesday,8,2023-08-23 11:20,11,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,1.4,False
2023-08-23,Wednesday,8,2023-08-23 14:38,14,Cologne Hbf,Bonn Hbf,RE,storm,False,False,False,1.9,False
2023-08-23,Wednesday,8,2023-08-23 16:15,16,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,False,False,0.8,False
2023-08-23,Wednesday,8,2023-08-23 16:41,16,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.8,False
2023-08-24,Thursday,8,2023-08-24 05:44,5,Berlin Hbf,Hamburg Hbf,ICE,rain,False,False,False,8.2,True
2023-08-24,Thursday,8,2023-08-24 06:14,6,Leipzig Hbf,Dresden Hbf,RE,storm,False,False,False,7.0,True
2023-08-24,Thursday,8,2023-08-24 06:43,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,rain,False,False,False,0.7,False
2023-08-24,Thursday,8,2023-08-24 07:08,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,False,True,False,1.3,False
2023-08-24,Thursday,8,2023-08-24 09:01,9,Munich Hbf,Frankfurt(Main) Hbf,ICE,rain,False,False,False,4.9,False
2023-08-24,Thursday,8,2023-08-24 09:28,9,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,3.4,False
2023-08-24,Thursday,8,2023-08-24 10:38,10,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,1.0,False
2023-08-24,Thursday,8,2023-08-24 12:52,12,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,8.8,True
2023-08-24,Thursday,8,2023-08-24 12:59,12,Berlin Hbf,Potsdam Hbf,S-Bahn,storm,False,False,False,2.9,False
2023-08-24,Thursday,8,2023-08-24 15:04,15,Berlin Hbf,Hamburg Hbf,ICE,clear,True,False,False,4.4,False
2023-08-24,Thursday,8,2023-08-24 16:21,16,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,False,1.4,False
2023-08-24,Thursday,8,2023-08-24 16:21,16,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,2.5,False
2023-08-24,Thursday,8,2023-08-24 20:13,20,Munich Hbf,Frankfurt(Main) Hbf,ICE,clear,False,False,False,4.6,False
2023-08-24,Thursday,8,2023-08-24 20:49,20,Munich Hbf,Augsburg Hbf,RE,clear,False,False,False,2.8,False
2023-08-24,Thursday,8,2023-08-24 22:16,22,Cologne Hbf,Berlin Hbf,ICE,clear,False,False,False,6.2,True
2023-08-25,Friday,8,2023-08-25 07:05,7,Munich Hbf,Augsburg Hbf,RE,clear,True,True,False,2.3,False
2023-08-25,Friday,8,2023-08-25 08:35,8,Munich Hbf,Augsburg Hbf,RE,clear,False,True,False,0.2,False
2023-08-25,Friday,8,2023-08-25 08:52,8,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,storm,True,True,False,1.0,False
2023-08-25,Friday,8,2023-08-25 08:59,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,False,0.6,False
2023-08-25,Friday,8,2023-08-25 17:00,17,Cologne Hbf,Bonn Hbf,RE,rain,False,True,False,1.9,False
2023-08-25,Friday,8,2023-08-25 17:11,17,Leipzig Hbf,Dresden Hbf,RE,rain,False,True,False,10.2,True
2023-08-26,Saturday,8,2023-08-26 06:12,6,Cologne Hbf,Berlin Hbf,ICE,rain,True,False,True,20.3,True
2023-08-26,Saturday,8,2023-08-26 08:51,8,Munich Hbf,Augsburg Hbf,RE,clear,False,True,True,7.9,True
2023-08-26,Saturday,8,2023-08-26 09:57,9,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,48.0,True
2023-08-26,Saturday,8,2023-08-26 10:10,10,Cologne Hbf,Berlin Hbf,ICE,storm,False,False,True,8.5,True
2023-08-26,Saturday,8,2023-08-26 12:39,12,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,False,True,6.9,True
2023-08-26,Saturday,8,2023-08-26 14:22,14,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,0.4,False
2023-08-26,Saturday,8,2023-08-26 16:52,16,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,True,3.1,False
2023-08-27,Sunday,8,2023-08-27 08:09,8,Berlin Hbf,Hamburg Hbf,ICE,clear,False,True,True,5.2,True
2023-08-27,Sunday,8,2023-08-27 09:15,9,Hamburg Hbf,Hannover Hbf,IC,clear,False,False,True,1.9,False
2023-08-27,Sunday,8,2023-08-27 12:16,12,Cologne Hbf,Bonn Hbf,RE,clear,False,False,True,3.3,False
2023-08-27,Sunday,8,2023-08-27 12:34,12,Munich Hbf,Augsburg Hbf,RE,clear,False,False,True,0.8,False
2023-08-27,Sunday,8,2023-08-27 14:29,14,Hamburg Hbf,Hannover Hbf,IC,storm,False,False,True,4.8,False
2023-08-27,Sunday,8,2023-08-27 18:22,18,Leipzig Hbf,Dresden Hbf,RE,storm,True,True,True,2.9,False
2023-08-27,Sunday,8,2023-08-27 21:25,21,Leipzig Hbf,Dresden Hbf,RE,clear,False,False,True,1.2,False
2023-08-28,Monday,8,2023-08-28 06:01,6,Frankfurt(Main) Hbf,Mainz Hbf,S-Bahn,clear,False,False,False,22.1,True
2023-08-28,Monday,8,2023-08-28 06:50,6,Leipzig Hbf,Dresden Hbf,RE,storm,True,False,False,4.6,False
2023-08-28,Monday,8,2023-08-28 07:08,7,Leipzig Hbf,Dresden Hbf,RE,clear,False,True,False,2.1,False
2023-08-28,Monday,8,2023-08-28 07:39,7,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,rain,False,True,False,2.2,False
2023-08-28,Monday,8,2023-08-28 08:05,8,Frankfurt(Main) Hbf,Stuttgart Hbf,IC,clear,True,True,False,7.0,True
